ID,Prediction
2_2016-07-01,2.8560862e-05
3_2016-07-01,2.1452803e-05
4_2016-07-01,2.9340232e-05
5_2016-07-01,4.8987808e-05
6_2016-07-01,5.16174e-05
7_2016-07-01,2.2094251e-05
8_2016-07-01,9.105588e-06
9_2016-07-01,7.1355967e-06
10_2016-07-01,6.855409e-06
11_2016-07-01,5.5764563e-06
12_2016-07-01,9.184971e-06
13_2016-07-01,6.6385564e-06
14_2016-07-01,6.7212754e-06
15_2016-07-01,5.7529496e-06
16_2016-07-01,5.5631344e-06
17_2016-07-01,1.8887285e-05
18_2016-07-01,1.0465581e-05
19_2016-07-01,6.1052797e-06
20_2016-07-01,6.730865e-06
21_2016-07-01,7.551495e-06
22_2016-07-01,7.693732e-06
23_2016-07-01,1.286624e-05
24_2016-07-01,1.3397227e-05
25_2016-07-01,2.4288796e-05
26_2016-07-01,4.108263e-05
27_2016-07-01,3.8446866e-05
28_2016-07-01,4.259093e-05
29_2016-07-01,9.010971e-06
30_2016-07-01,9.470098e-06
31_2016-07-01,5.4599323e-06
32_2016-07-01,3.6963763e-06
33_2016-07-01,4.567943e-06
34_2016-07-01,6.6402413e-06
35_2016-07-01,6.414828e-06
36_2016-07-01,1.0582827e-05
37_2016-07-01,5.8902133e-06
38_2016-07-01,5.0766394e-06
39_2016-07-01,6.3326665e-06
40_2016-07-01,5.863569e-06
41_2016-07-01,5.433478e-06
42_2016-07-01,3.831615e-06
43_2016-07-01,1.999266e-06
44_2016-07-01,5.2029936e-06
45_2016-07-01,7.4588147e-06
46_2016-07-01,7.534087e-06
47_2016-07-01,8.705055e-06
48_2016-07-01,2.6171347e-06
49_2016-07-01,1.5686622e-06
50_2016-07-01,2.998782e-06
51_2016-07-01,1.3523486e-05
52_2016-07-01,9.761414e-06
53_2016-07-01,1.5137664e-05
54_2016-07-01,5.213963e-05
55_2016-07-01,0.0002561019
56_2016-07-01,0.000113961
57_2016-07-01,1.654385e-05
58_2016-07-01,9.374911e-06
59_2016-07-01,8.226668e-06
60_2016-07-01,5.017696e-06
61_2016-07-01,3.3471977e-06
62_2016-07-01,5.6918016e-06
63_2016-07-01,3.386272e-06
64_2016-07-01,4.878104e-06
65_2016-07-01,5.8430096e-06
66_2016-07-01,1.19522565e-05
67_2016-07-01,8.531102e-06
68_2016-07-01,8.457234e-06
69_2016-07-01,1.0796905e-05
70_2016-07-01,7.22681e-06
71_2016-07-01,1.3693325e-05
72_2016-07-01,3.9364113e-06
73_2016-07-01,1.8881094e-06
74_2016-07-01,2.0984983e-06
75_2016-07-01,2.3442337e-06
76_2016-07-01,7.3170423e-07
77_2016-07-01,1.5902241e-06
78_2016-07-01,2.9809867e-06
79_2016-07-01,2.40119e-06
80_2016-07-01,5.203713e-06
81_2016-07-01,2.0640598e-06
82_2016-07-01,2.0540217e-06
83_2016-07-01,3.794643e-06
84_2016-07-01,1.8821014e-06
85_2016-07-01,1.1979656e-05
86_2016-07-01,3.552988e-05
87_2016-07-01,4.419075e-05
88_2016-07-01,4.105682e-05
89_2016-07-01,2.7511387e-05
90_2016-07-01,1.3350241e-05
91_2016-07-01,1.0884004e-05
92_2016-07-01,5.2020605e-06
93_2016-07-01,2.8469012e-06
94_2016-07-01,4.799216e-06
95_2016-07-01,6.8944128e-06
96_2016-07-01,7.802193e-06
97_2016-07-01,9.01599e-06
98_2016-07-01,1.1107119e-05
99_2016-07-01,7.2493676e-06
100_2016-07-01,7.79886e-06
101_2016-07-01,8.951196e-06
102_2016-07-01,4.601259e-06
103_2016-07-01,3.0122017e-06
104_2016-07-01,8.970159e-06
105_2016-07-01,1.09629145e-05
106_2016-07-01,9.785124e-06
107_2016-07-01,6.3560087e-06
108_2016-07-01,2.3568227e-06
109_2016-07-01,5.1823927e-06
110_2016-07-01,5.9251947e-06
111_2016-07-01,5.9220365e-06
112_2016-07-01,3.961621e-06
113_2016-07-01,3.854712e-06
114_2016-07-01,2.8165634e-06
115_2016-07-01,2.0040422e-06
116_2016-07-01,2.3139858e-06
117_2016-07-01,2.4673227e-06
118_2016-07-01,1.3976983e-06
119_2016-07-01,1.5169309e-06
120_2016-07-01,5.0057815e-07
121_2016-07-01,7.825635e-07
122_2016-07-01,1.1262648e-06
123_2016-07-01,1.5842887e-06
124_2016-07-01,4.722073e-06
125_2016-07-01,3.0677184e-06
126_2016-07-01,3.067651e-06
127_2016-07-01,3.4225045e-06
128_2016-07-01,1.3122775e-06
129_2016-07-01,5.100312e-07
130_2016-07-01,4.805399e-06
131_2016-07-01,6.089185e-06
132_2016-07-01,9.261274e-06
133_2016-07-01,1.3470391e-05
134_2016-07-01,1.3947574e-05
135_2016-07-01,6.401487e-06
136_2016-07-01,5.4435964e-06
137_2016-07-01,5.4081465e-06
138_2016-07-01,6.5526237e-06
139_2016-07-01,5.5331548e-06
140_2016-07-01,4.911166e-06
141_2016-07-01,3.717471e-06
142_2016-07-01,3.224795e-06
143_2016-07-01,7.2270236e-06
144_2016-07-01,8.035907e-06
145_2016-07-01,8.827874e-06
146_2016-07-01,7.72148e-06
147_2016-07-01,1.4431636e-05
148_2016-07-01,1.6917913e-05
149_2016-07-01,2.052162e-05
150_2016-07-01,1.1512216e-05
151_2016-07-01,1.1172465e-05
152_2016-07-01,2.9914925e-06
153_2016-07-01,3.0285973e-06
154_2016-07-01,4.386644e-06
155_2016-07-01,6.8449563e-06
156_2016-07-01,7.969122e-06
157_2016-07-01,3.7221143e-06
158_2016-07-01,4.8452175e-06
159_2016-07-01,6.384927e-06
160_2016-07-01,5.9821314e-06
161_2016-07-01,6.4379938e-06
162_2016-07-01,3.2492749e-06
163_2016-07-01,3.103992e-06
164_2016-07-01,1.1925883e-06
165_2016-07-01,1.6440534e-06
166_2016-07-01,1.4874121e-06
167_2016-07-01,2.3082289e-06
168_2016-07-01,3.0421534e-06
169_2016-07-01,3.5298804e-06
170_2016-07-01,2.145781e-06
171_2016-07-01,1.5293634e-06
172_2016-07-01,1.2973615e-06
173_2016-07-01,1.3885285e-06
174_2016-07-01,6.4687816e-07
175_2016-07-01,1.6559811e-06
176_2016-07-01,1.7738282e-06
177_2016-07-01,5.5691808e-06
178_2016-07-01,4.4327517e-06
179_2016-07-01,2.9678445e-06
180_2016-07-01,1.739843e-06
181_2016-07-01,1.2610667e-06
182_2016-07-01,5.033061e-06
183_2016-07-01,4.409772e-06
184_2016-07-01,4.118483e-06
185_2016-07-01,6.4317346e-06
186_2016-07-01,9.792723e-06
187_2016-07-01,7.9186075e-06
188_2016-07-01,6.003437e-06
189_2016-07-01,4.855315e-06
190_2016-07-01,6.046675e-06
191_2016-07-01,8.409596e-06
192_2016-07-01,1.4962876e-05
193_2016-07-01,1.3285771e-05
194_2016-07-01,1.605103e-05
195_2016-07-01,1.0105328e-05
196_2016-07-01,6.494672e-06
197_2016-07-01,1.5135022e-05
198_2016-07-01,2.8971772e-05
199_2016-07-01,2.9633804e-05
200_2016-07-01,7.397014e-05
201_2016-07-01,3.0273322e-05
202_2016-07-01,3.0062272e-05
203_2016-07-01,1.4799067e-05
204_2016-07-01,2.3777646e-05
205_2016-07-01,3.1566517e-06
206_2016-07-01,1.7053275e-06
207_2016-07-01,2.462492e-06
208_2016-07-01,3.3137117e-06
209_2016-07-01,4.3845403e-06
210_2016-07-01,2.0320927e-06
211_2016-07-01,4.9585856e-06
212_2016-07-01,2.6250284e-06
213_2016-07-01,3.2182354e-06
214_2016-07-01,2.3197592e-06
215_2016-07-01,4.9296636e-06
216_2016-07-01,9.0745533e-07
217_2016-07-01,6.781391e-07
218_2016-07-01,7.598245e-07
219_2016-07-01,6.0976873e-07
220_2016-07-01,8.8496193e-07
221_2016-07-01,2.3690297e-06
222_2016-07-01,5.3444214e-06
223_2016-07-01,9.955457e-06
224_2016-07-01,3.4026393e-06
225_2016-07-01,4.126338e-06
226_2016-07-01,1.4129256e-06
227_2016-07-01,1.2261881e-06
228_2016-07-01,1.9434647e-06
229_2016-07-01,1.9012584e-06
230_2016-07-01,1.7222729e-06
231_2016-07-01,1.3834726e-06
232_2016-07-01,1.0760051e-06
233_2016-07-01,1.4810566e-06
234_2016-07-01,2.3514435e-06
235_2016-07-01,3.2023947e-06
236_2016-07-01,2.9161538e-06
237_2016-07-01,3.3002862e-06
238_2016-07-01,2.0620373e-06
239_2016-07-01,4.0009027e-06
240_2016-07-01,6.9828698e-06
241_2016-07-01,4.7831827e-06
242_2016-07-01,3.56484e-06
243_2016-07-01,4.784045e-06
244_2016-07-01,9.714348e-06
245_2016-07-01,1.5861884e-05
246_2016-07-01,1.4966402e-05
247_2016-07-01,1.4486131e-05
248_2016-07-01,1.3827031e-05
249_2016-07-01,1.4313828e-05
250_2016-07-01,2.9177281e-05
251_2016-07-01,7.5019154e-05
252_2016-07-01,5.282357e-05
253_2016-07-01,5.771838e-05
254_2016-07-01,5.5936427e-05
255_2016-07-01,2.3081975e-05
256_2016-07-01,1.8441853e-05
257_2016-07-01,1.4502511e-05
258_2016-07-01,1.49411035e-05
259_2016-07-01,2.9105415e-06
260_2016-07-01,1.8941766e-06
261_2016-07-01,2.475631e-06
262_2016-07-01,2.9325633e-06
263_2016-07-01,1.4621429e-06
264_2016-07-01,1.3696034e-06
265_2016-07-01,2.2795343e-06
266_2016-07-01,2.8253178e-06
267_2016-07-01,6.1828396e-06
268_2016-07-01,6.0256634e-06
269_2016-07-01,3.7265681e-06
270_2016-07-01,1.0856219e-06
271_2016-07-01,6.219988e-07
272_2016-07-01,7.2579894e-07
273_2016-07-01,5.0641506e-07
274_2016-07-01,6.519486e-07
275_2016-07-01,6.9069563e-07
276_2016-07-01,6.9958145e-07
277_2016-07-01,1.0224759e-06
278_2016-07-01,9.419418e-07
279_2016-07-01,7.803955e-07
280_2016-07-01,9.586604e-07
281_2016-07-01,6.326295e-07
282_2016-07-01,1.2754085e-06
283_2016-07-01,1.893225e-06
284_2016-07-01,1.5684886e-06
285_2016-07-01,1.3088892e-06
286_2016-07-01,8.214675e-07
287_2016-07-01,8.190253e-07
288_2016-07-01,2.0702007e-06
289_2016-07-01,1.2193292e-06
290_2016-07-01,1.8268869e-06
291_2016-07-01,5.994182e-07
292_2016-07-01,5.0787764e-07
293_2016-07-01,1.3675542e-06
294_2016-07-01,2.6288717e-06
295_2016-07-01,4.0598634e-06
296_2016-07-01,3.160028e-06
297_2016-07-01,3.7146956e-06
298_2016-07-01,2.2037862e-06
299_2016-07-01,3.1967681e-06
300_2016-07-01,6.0334323e-06
301_2016-07-01,7.6135893e-06
302_2016-07-01,1.1647328e-05
303_2016-07-01,1.3531614e-05
304_2016-07-01,2.342295e-05
305_2016-07-01,0.00018366546
306_2016-07-01,0.00012345896
307_2016-07-01,5.8415528e-05
308_2016-07-01,2.6802898e-05
309_2016-07-01,1.2232204e-05
310_2016-07-01,1.0880423e-05
311_2016-07-01,1.1179521e-05
312_2016-07-01,2.2978551e-05
313_2016-07-01,2.4152148e-05
314_2016-07-01,2.7743128e-05
315_2016-07-01,3.233075e-06
316_2016-07-01,2.2166207e-06
317_2016-07-01,2.7422675e-06
318_2016-07-01,1.9052443e-06
319_2016-07-01,1.1093642e-06
320_2016-07-01,1.6210535e-06
321_2016-07-01,2.227411e-06
322_2016-07-01,2.281657e-06
323_2016-07-01,3.3666076e-06
324_2016-07-01,6.6072294e-06
325_2016-07-01,1.8263992e-06
326_2016-07-01,8.921027e-07
327_2016-07-01,4.1869052e-07
328_2016-07-01,4.4065754e-07
329_2016-07-01,4.1934544e-07
330_2016-07-01,7.6493217e-07
331_2016-07-01,6.9686934e-07
332_2016-07-01,8.727329e-07
333_2016-07-01,1.0834478e-06
334_2016-07-01,5.449693e-07
335_2016-07-01,6.429597e-07
336_2016-07-01,6.098659e-07
337_2016-07-01,4.5835907e-07
338_2016-07-01,4.870899e-07
339_2016-07-01,7.6205964e-07
340_2016-07-01,1.0965799e-06
341_2016-07-01,1.1230877e-06
342_2016-07-01,7.120751e-07
343_2016-07-01,5.3404034e-07
344_2016-07-01,6.8407076e-07
345_2016-07-01,6.095362e-07
346_2016-07-01,4.073042e-07
347_2016-07-01,5.932512e-07
348_2016-07-01,5.073979e-07
349_2016-07-01,5.208352e-07
350_2016-07-01,1.8752627e-06
351_2016-07-01,4.3033133e-06
352_2016-07-01,2.5588554e-06
353_2016-07-01,3.330446e-06
354_2016-07-01,1.6925296e-06
355_2016-07-01,1.4497451e-06
356_2016-07-01,5.271202e-06
357_2016-07-01,8.396214e-06
358_2016-07-01,1.4344384e-05
359_2016-07-01,1.2335716e-05
360_2016-07-01,1.3070059e-05
361_2016-07-01,4.1315812e-05
362_2016-07-01,3.4575314e-05
363_2016-07-01,4.2594467e-05
364_2016-07-01,1.4171564e-05
365_2016-07-01,1.0502775e-05
366_2016-07-01,1.0901997e-05
367_2016-07-01,2.2187982e-05
368_2016-07-01,3.0497808e-05
369_2016-07-01,3.2750828e-05
370_2016-07-01,1.6134404e-06
371_2016-07-01,1.5169772e-06
372_2016-07-01,1.6137467e-06
373_2016-07-01,1.1279491e-06
374_2016-07-01,1.0073297e-06
375_2016-07-01,8.9666344e-07
376_2016-07-01,1.034714e-06
377_2016-07-01,1.9701954e-06
378_2016-07-01,3.2797725e-06
379_2016-07-01,2.1434248e-06
380_2016-07-01,1.5258321e-06
381_2016-07-01,9.024937e-07
382_2016-07-01,5.7505576e-07
383_2016-07-01,6.635871e-07
384_2016-07-01,3.9343593e-07
385_2016-07-01,5.03311e-07
386_2016-07-01,5.201929e-07
387_2016-07-01,8.2171744e-07
388_2016-07-01,1.0108557e-06
389_2016-07-01,9.024274e-07
390_2016-07-01,6.4692813e-07
391_2016-07-01,4.9251105e-07
392_2016-07-01,4.1667258e-07
393_2016-07-01,3.317894e-07
394_2016-07-01,6.0587166e-07
395_2016-07-01,5.9186095e-07
396_2016-07-01,5.84018e-07
397_2016-07-01,8.558659e-07
398_2016-07-01,5.729466e-07
399_2016-07-01,6.9294606e-07
400_2016-07-01,6.286978e-07
401_2016-07-01,4.8611395e-07
402_2016-07-01,7.1604654e-07
403_2016-07-01,8.8242774e-07
404_2016-07-01,7.3646055e-07
405_2016-07-01,7.399461e-07
406_2016-07-01,1.5698758e-06
407_2016-07-01,1.6799828e-06
408_2016-07-01,2.1019855e-06
409_2016-07-01,6.2652697e-07
410_2016-07-01,7.891738e-07
411_2016-07-01,3.7775826e-06
412_2016-07-01,1.0962538e-05
413_2016-07-01,1.923997e-05
414_2016-07-01,1.6384938e-05
415_2016-07-01,2.289552e-05
416_2016-07-01,2.3461245e-05
417_2016-07-01,2.7924527e-05
418_2016-07-01,1.4484901e-05
419_2016-07-01,4.015263e-06
420_2016-07-01,4.156108e-06
421_2016-07-01,1.9550835e-05
422_2016-07-01,3.484881e-05
423_2016-07-01,3.6412745e-05
424_2016-07-01,3.8608603e-05
425_2016-07-01,3.0057395e-06
426_2016-07-01,1.3208441e-06
427_2016-07-01,1.1851507e-06
428_2016-07-01,1.5482649e-06
429_2016-07-01,1.0993757e-06
430_2016-07-01,9.3478803e-07
431_2016-07-01,6.726353e-07
432_2016-07-01,7.9295717e-07
433_2016-07-01,1.2317272e-06
434_2016-07-01,1.9459592e-06
435_2016-07-01,1.6444282e-06
436_2016-07-01,1.8118681e-06
437_2016-07-01,1.4422075e-06
438_2016-07-01,9.982589e-07
439_2016-07-01,6.0244577e-07
440_2016-07-01,5.260613e-07
441_2016-07-01,4.3655044e-07
442_2016-07-01,4.0617235e-07
443_2016-07-01,5.7606684e-07
444_2016-07-01,9.418026e-07
445_2016-07-01,5.181362e-07
446_2016-07-01,2.6718035e-07
447_2016-07-01,3.6512117e-07
448_2016-07-01,2.4646224e-07
449_2016-07-01,2.6797193e-07
450_2016-07-01,4.2879367e-07
451_2016-07-01,5.988953e-07
452_2016-07-01,4.3559726e-07
453_2016-07-01,3.3783363e-07
454_2016-07-01,5.0560624e-07
455_2016-07-01,4.8136644e-07
456_2016-07-01,5.1575205e-07
457_2016-07-01,3.699765e-07
458_2016-07-01,7.9557503e-07
459_2016-07-01,7.3419477e-07
460_2016-07-01,7.4899754e-07
461_2016-07-01,7.083844e-07
462_2016-07-01,7.8034424e-07
463_2016-07-01,5.7774156e-07
464_2016-07-01,5.8002104e-07
465_2016-07-01,5.3184726e-07
466_2016-07-01,6.1017533e-07
467_2016-07-01,6.4601777e-06
468_2016-07-01,1.2512382e-05
469_2016-07-01,1.7163002e-05
470_2016-07-01,1.5385225e-05
471_2016-07-01,1.992047e-05
472_2016-07-01,1.50070055e-05
473_2016-07-01,4.6468563e-06
474_2016-07-01,1.6855027e-05
475_2016-07-01,5.8527303e-06
476_2016-07-01,6.5597706e-06
477_2016-07-01,1.1609402e-05
478_2016-07-01,2.2724455e-05
479_2016-07-01,4.68396e-05
480_2016-07-01,2.7793496e-05
481_2016-07-01,1.9111696e-06
482_2016-07-01,8.1611074e-07
483_2016-07-01,9.074407e-07
484_2016-07-01,1.3275892e-06
485_2016-07-01,1.6494747e-06
486_2016-07-01,1.0603967e-06
487_2016-07-01,1.0044471e-06
488_2016-07-01,1.1320258e-06
489_2016-07-01,1.2899553e-06
490_2016-07-01,1.6920985e-06
491_2016-07-01,1.6019659e-06
492_2016-07-01,1.3954727e-06
493_2016-07-01,1.2958034e-06
494_2016-07-01,7.4015145e-07
495_2016-07-01,6.422501e-07
496_2016-07-01,4.6672812e-07
497_2016-07-01,4.0566718e-07
498_2016-07-01,4.071943e-07
499_2016-07-01,3.9232611e-07
500_2016-07-01,6.062208e-07
501_2016-07-01,4.2467397e-07
502_2016-07-01,2.6367883e-07
503_2016-07-01,2.6213507e-07
504_2016-07-01,2.3096571e-07
505_2016-07-01,2.879084e-07
506_2016-07-01,4.1867972e-07
507_2016-07-01,5.7124817e-07
508_2016-07-01,4.4394386e-07
509_2016-07-01,3.2866723e-07
510_2016-07-01,3.7712076e-07
511_2016-07-01,6.396821e-07
512_2016-07-01,6.642748e-07
513_2016-07-01,4.392038e-07
514_2016-07-01,4.4372587e-07
515_2016-07-01,7.281909e-07
516_2016-07-01,7.1619064e-07
517_2016-07-01,6.37119e-07
518_2016-07-01,6.7876545e-07
519_2016-07-01,5.6548095e-07
520_2016-07-01,5.673229e-07
521_2016-07-01,6.480161e-07
522_2016-07-01,7.072166e-07
523_2016-07-01,5.967806e-06
524_2016-07-01,1.1099379e-05
525_2016-07-01,1.0007497e-05
526_2016-07-01,3.4615405e-06
527_2016-07-01,3.5840455e-06
528_2016-07-01,1.3071978e-05
529_2016-07-01,3.2285334e-06
530_2016-07-01,5.094628e-06
531_2016-07-01,2.860315e-06
532_2016-07-01,2.3429038e-06
533_2016-07-01,1.18660655e-05
534_2016-07-01,1.955544e-05
535_2016-07-01,3.4202312e-05
536_2016-07-01,5.9821945e-05
537_2016-07-01,1.9951274e-06
538_2016-07-01,2.2189936e-06
539_2016-07-01,1.2477996e-06
540_2016-07-01,1.2259567e-06
541_2016-07-01,1.3646178e-06
542_2016-07-01,1.2150192e-06
543_2016-07-01,1.0223843e-06
544_2016-07-01,1.2892335e-06
545_2016-07-01,1.2477948e-06
546_2016-07-01,1.2573536e-06
547_2016-07-01,2.1523251e-06
548_2016-07-01,1.8380784e-06
549_2016-07-01,1.7993666e-06
550_2016-07-01,8.9446837e-07
551_2016-07-01,5.197208e-07
552_2016-07-01,6.6280353e-07
553_2016-07-01,4.6473656e-07
554_2016-07-01,4.1783372e-07
555_2016-07-01,3.718701e-07
556_2016-07-01,3.0888503e-07
557_2016-07-01,2.7422075e-07
558_2016-07-01,3.375045e-07
559_2016-07-01,2.3164513e-07
560_2016-07-01,2.47019e-07
561_2016-07-01,4.2552372e-07
562_2016-07-01,3.4953322e-07
563_2016-07-01,7.0291526e-07
564_2016-07-01,5.834574e-07
565_2016-07-01,3.6805997e-07
566_2016-07-01,2.8054922e-07
567_2016-07-01,4.2717613e-07
568_2016-07-01,5.902838e-07
569_2016-07-01,6.49545e-07
570_2016-07-01,6.6155815e-07
571_2016-07-01,6.4370886e-07
572_2016-07-01,7.2409887e-07
573_2016-07-01,7.2156627e-07
574_2016-07-01,8.5701913e-07
575_2016-07-01,9.122494e-07
576_2016-07-01,6.460089e-07
577_2016-07-01,7.2240556e-07
578_2016-07-01,9.330887e-07
579_2016-07-01,1.0966343e-06
580_2016-07-01,1.6061069e-06
581_2016-07-01,9.550572e-06
582_2016-07-01,3.093439e-06
583_2016-07-01,1.9282984e-06
584_2016-07-01,3.4058014e-06
585_2016-07-01,1.3515661e-05
586_2016-07-01,4.2929796e-06
587_2016-07-01,3.6154568e-06
588_2016-07-01,2.111098e-06
589_2016-07-01,3.4145824e-06
590_2016-07-01,1.163334e-05
591_2016-07-01,1.5756394e-05
592_2016-07-01,9.266177e-06
593_2016-07-01,2.8792767e-05
594_2016-07-01,1.7304505e-06
595_2016-07-01,1.3887789e-06
596_2016-07-01,7.4772794e-07
597_2016-07-01,1.0318327e-06
598_2016-07-01,1.155753e-06
599_2016-07-01,1.2500125e-06
600_2016-07-01,1.7146916e-06
601_2016-07-01,1.413714e-06
602_2016-07-01,2.387123e-06
603_2016-07-01,1.2087147e-06
604_2016-07-01,2.0923515e-06
605_2016-07-01,3.560868e-06
606_2016-07-01,1.8302228e-06
607_2016-07-01,5.520867e-07
608_2016-07-01,4.5076985e-07
609_2016-07-01,6.1061485e-07
610_2016-07-01,7.4818513e-07
611_2016-07-01,9.142596e-07
612_2016-07-01,4.949548e-07
613_2016-07-01,2.4780894e-07
614_2016-07-01,2.589512e-07
615_2016-07-01,2.6151434e-07
616_2016-07-01,2.3161067e-07
617_2016-07-01,3.0251778e-07
618_2016-07-01,2.4633158e-07
619_2016-07-01,3.956317e-07
620_2016-07-01,5.59992e-07
621_2016-07-01,6.660433e-07
622_2016-07-01,5.316414e-07
623_2016-07-01,3.7154962e-07
624_2016-07-01,5.315983e-07
625_2016-07-01,5.3358883e-07
626_2016-07-01,8.0334706e-07
627_2016-07-01,7.202593e-07
628_2016-07-01,1.0118385e-06
629_2016-07-01,5.5738656e-07
630_2016-07-01,5.0161754e-07
631_2016-07-01,7.0255265e-07
632_2016-07-01,6.089563e-07
633_2016-07-01,7.197553e-07
634_2016-07-01,8.204254e-07
635_2016-07-01,1.4600499e-06
636_2016-07-01,2.56651e-06
637_2016-07-01,1.9608044e-06
638_2016-07-01,2.5511872e-06
639_2016-07-01,2.4094616e-06
640_2016-07-01,2.2526203e-06
641_2016-07-01,3.0492029e-06
642_2016-07-01,4.436325e-06
643_2016-07-01,2.5054314e-06
644_2016-07-01,3.1191228e-06
645_2016-07-01,3.851185e-06
646_2016-07-01,3.5440744e-06
647_2016-07-01,5.164035e-06
648_2016-07-01,6.1500546e-06
649_2016-07-01,8.886664e-06
650_2016-07-01,6.136999e-05
651_2016-07-01,2.0131018e-05
652_2016-07-01,8.224533e-05
653_2016-07-01,1.4965595e-06
654_2016-07-01,1.4423822e-06
655_2016-07-01,8.7783656e-07
656_2016-07-01,1.0996367e-06
657_2016-07-01,1.052549e-06
658_2016-07-01,1.1243984e-06
659_2016-07-01,1.1996825e-06
660_2016-07-01,1.3466515e-06
661_2016-07-01,2.1219007e-06
662_2016-07-01,1.8163975e-06
663_2016-07-01,2.3698387e-06
664_2016-07-01,2.09666e-06
665_2016-07-01,1.3525372e-06
666_2016-07-01,1.0371928e-06
667_2016-07-01,6.7344274e-07
668_2016-07-01,5.3134283e-07
669_2016-07-01,4.0355337e-07
670_2016-07-01,3.8179368e-07
671_2016-07-01,3.0024313e-07
672_2016-07-01,3.0201213e-07
673_2016-07-01,4.1264025e-07
674_2016-07-01,3.068969e-07
675_2016-07-01,2.4000974e-07
676_2016-07-01,3.0222478e-07
677_2016-07-01,2.596634e-07
678_2016-07-01,3.261042e-07
679_2016-07-01,3.452042e-07
680_2016-07-01,5.1317573e-07
681_2016-07-01,6.8728014e-07
682_2016-07-01,6.515589e-07
683_2016-07-01,1.1045778e-06
684_2016-07-01,7.748115e-07
685_2016-07-01,9.4702017e-07
686_2016-07-01,5.600224e-07
687_2016-07-01,9.3137373e-07
688_2016-07-01,6.810056e-07
689_2016-07-01,8.854102e-07
690_2016-07-01,6.900287e-07
691_2016-07-01,7.7319936e-07
692_2016-07-01,8.5211457e-07
693_2016-07-01,1.2276438e-06
694_2016-07-01,1.8333516e-06
695_2016-07-01,2.2847164e-06
696_2016-07-01,2.0905084e-06
697_2016-07-01,2.0833993e-06
698_2016-07-01,2.419409e-06
699_2016-07-01,3.881645e-06
700_2016-07-01,6.771194e-06
701_2016-07-01,5.227753e-06
702_2016-07-01,4.309531e-06
703_2016-07-01,9.192464e-06
704_2016-07-01,3.3450533e-06
705_2016-07-01,4.1963535e-06
706_2016-07-01,4.883098e-06
707_2016-07-01,1.218117e-05
708_2016-07-01,1.9681935e-05
709_2016-07-01,4.9720937e-05
710_2016-07-01,5.557811e-05
711_2016-07-01,6.74358e-05
712_2016-07-01,1.5405692e-06
713_2016-07-01,1.773358e-06
714_2016-07-01,9.061452e-07
715_2016-07-01,1.0350565e-06
716_2016-07-01,1.0080438e-06
717_2016-07-01,1.4766479e-06
718_2016-07-01,1.1482132e-06
719_2016-07-01,2.4870606e-06
720_2016-07-01,3.0995934e-06
721_2016-07-01,2.0392426e-06
722_2016-07-01,4.2201846e-06
723_2016-07-01,4.007773e-06
724_2016-07-01,2.4571457e-06
725_2016-07-01,9.899003e-07
726_2016-07-01,4.4972427e-07
727_2016-07-01,4.342103e-07
728_2016-07-01,3.53094e-07
729_2016-07-01,4.1514946e-07
730_2016-07-01,3.0684657e-07
731_2016-07-01,3.4984404e-07
732_2016-07-01,2.8322674e-07
733_2016-07-01,2.0749768e-07
734_2016-07-01,2.88534e-07
735_2016-07-01,2.2514813e-07
736_2016-07-01,2.41751e-07
737_2016-07-01,2.6321678e-07
738_2016-07-01,4.6113092e-07
739_2016-07-01,6.811764e-07
740_2016-07-01,8.8822566e-07
741_2016-07-01,9.4957227e-07
742_2016-07-01,1.5799011e-06
743_2016-07-01,1.9520187e-06
744_2016-07-01,1.2531601e-06
745_2016-07-01,5.7790027e-07
746_2016-07-01,6.2087923e-07
747_2016-07-01,7.984291e-07
748_2016-07-01,7.754502e-07
749_2016-07-01,1.0081726e-06
750_2016-07-01,1.000493e-06
751_2016-07-01,1.362693e-06
752_2016-07-01,1.3281807e-06
753_2016-07-01,1.2740859e-06
754_2016-07-01,2.082253e-06
755_2016-07-01,2.0137247e-06
756_2016-07-01,3.1896209e-06
757_2016-07-01,4.081514e-06
758_2016-07-01,5.617347e-06
759_2016-07-01,4.089415e-06
760_2016-07-01,4.0274895e-06
761_2016-07-01,4.811177e-06
762_2016-07-01,7.273911e-06
763_2016-07-01,4.3145765e-06
764_2016-07-01,5.103318e-06
765_2016-07-01,1.32804e-05
766_2016-07-01,4.8175498e-05
767_2016-07-01,8.9601126e-05
768_2016-07-01,0.00013058737
769_2016-07-01,3.0608207e-05
770_2016-07-01,1.5509471e-06
771_2016-07-01,1.8498923e-06
772_2016-07-01,1.0434034e-06
773_2016-07-01,1.192104e-06
774_2016-07-01,1.2871266e-06
775_2016-07-01,1.8593689e-06
776_2016-07-01,1.7494899e-06
777_2016-07-01,1.901797e-06
778_2016-07-01,2.909992e-06
779_2016-07-01,2.9780228e-06
780_2016-07-01,3.3793328e-06
781_2016-07-01,2.709893e-06
782_2016-07-01,1.9885322e-06
783_2016-07-01,6.5749254e-07
784_2016-07-01,4.882088e-07
785_2016-07-01,4.870053e-07
786_2016-07-01,4.17024e-07
787_2016-07-01,4.1958708e-07
788_2016-07-01,3.858957e-07
789_2016-07-01,3.2937763e-07
790_2016-07-01,3.6113525e-07
791_2016-07-01,3.1733444e-07
792_2016-07-01,3.1196328e-07
793_2016-07-01,2.6706778e-07
